id,question,level,sql_code,train
FT0017,Liste escolas a no máximo 10 km de um CREAS em Belém.,Fácil,"SELECT e.nm_entidade
FROM escola e
JOIN creas cr ON ST_DWithin(e.geometry::geography, cr.geometry::geography, 10000)
WHERE cr.nm_mun = 'Belém';",0
FT0018,Liste escolas a no máximo 5 km de um CREAS em São Luís.,Fácil,"SELECT e.nm_entidade
FROM escola e
JOIN creas cr ON ST_DWithin(e.geometry::geography, cr.geometry::geography, 5000)
WHERE cr.nm_mun = 'São Luís';",0
FT0019,Qual a área aproximada (km²) da região central do município de Cuiabá?,Fácil,"SELECT mu.nm_mun, ROUND((ST_Area(ST_Transform(ST_Intersection(mu.geometry, ST_Buffer(ST_Centroid(mu.geometry), 0.1)), 5880)) / 1e6)::numeric, 2) AS area_inter_km2
FROM municipio mu
WHERE mu.nm_mun = 'Cuiabá';",0
FT0020,Qual a área aproximada (km²) da região central do município de São Luís?,Fácil,"SELECT mu.nm_mun, ROUND((ST_Area(ST_Transform(ST_Intersection(mu.geometry, ST_Buffer(ST_Centroid(mu.geometry), 0.1)), 5880)) / 1e6)::numeric, 2) AS area_inter_km2
FROM municipio mu
WHERE mu.nm_mun = 'São Luís';",0
FT0021,Qual a área aproximada (km²) da região central do município de Curitiba?,Fácil,"SELECT mu.nm_mun, ROUND((ST_Area(ST_Transform(ST_Intersection(mu.geometry, ST_Buffer(ST_Centroid(mu.geometry), 0.1)), 5880)) / 1e6)::numeric, 2) AS area_inter_km2
FROM municipio mu
WHERE mu.nm_mun = 'Curitiba';",0
FT0022,Qual a área aproximada (km²) da região central do município de Teresina?,Fácil,"SELECT mu.nm_mun, ROUND((ST_Area(ST_Transform(ST_Intersection(mu.geometry, ST_Buffer(ST_Centroid(mu.geometry), 0.1)), 5880)) / 1e6)::numeric, 2) AS area_inter_km2
FROM municipio mu
WHERE mu.nm_mun = 'Teresina';",0
FT0023,Qual a área aproximada (km²) da região central do município de Contagem?,Fácil,"SELECT mu.nm_mun, ROUND((ST_Area(ST_Transform(ST_Intersection(mu.geometry, ST_Buffer(ST_Centroid(mu.geometry), 0.1)), 5880)) / 1e6)::numeric, 2) AS area_inter_km2
FROM municipio mu
WHERE mu.nm_mun = 'Contagem';",0
FT0024,Qual a área aproximada (km²) da região central do município de Campinas?,Fácil,"SELECT mu.nm_mun, ROUND((ST_Area(ST_Transform(ST_Intersection(mu.geometry, ST_Buffer(ST_Centroid(mu.geometry), 0.1)), 5880)) / 1e6)::numeric, 2) AS area_inter_km2
FROM municipio mu
WHERE mu.nm_mun = 'Campinas';",0
FT0025,Quais escolas estão a até 6 km do centro de Natal?,Fácil,"SELECT e.nm_entidade
FROM escola e
WHERE ST_Intersects(ST_Buffer(ST_SetSRID(ST_MakePoint(-35.2056, -5.7777), 4674)::geography, 6000), e.geometry::geography);",0
FT0026,Quais escolas estão a até 8 km do centro de Campinas?,Fácil,"SELECT e.nm_entidade
FROM escola e
WHERE ST_Intersects(ST_Buffer(ST_SetSRID(ST_MakePoint(-47.0675, -22.9286), 4674)::geography, 8000), e.geometry::geography);",0
FT0027,Quais escolas estão a até 8 km do centro de Aracaju?,Fácil,"SELECT e.nm_entidade
FROM escola e
WHERE ST_Intersects(ST_Buffer(ST_SetSRID(ST_MakePoint(-37.0683, -10.9176), 4674)::geography, 8000), e.geometry::geography);",0
FT0028,Quais escolas estão a até 2 km do centro de Aracaju?,Fácil,"SELECT e.nm_entidade
FROM escola e
WHERE ST_Intersects(ST_Buffer(ST_SetSRID(ST_MakePoint(-37.0586, -10.9179), 4674)::geography, 2000), e.geometry::geography);",0
FT0029,Quais escolas estão a até 20 km do centro de Aracaju?,Fácil,"SELECT e.nm_entidade
FROM escola e
WHERE ST_Intersects(ST_Buffer(ST_SetSRID(ST_MakePoint(-37.0654, -10.9139), 4674)::geography, 20000), e.geometry::geography);",0
FT0030,Quais escolas estão a até 15 km do centro de Goiânia?,Fácil,"SELECT e.nm_entidade
FROM escola e
WHERE ST_Intersects(ST_Buffer(ST_SetSRID(ST_MakePoint(-49.2365, -16.6831), 4674)::geography, 15000), e.geometry::geography);",0
FT0031,Quais municípios de São Paulo têm área menor ou igual a 120 km²?,Fácil,"SELECT mu.nm_mun, ROUND((ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6)::numeric, 2) AS area_km2
FROM municipio mu
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
WHERE uf.nm_uf = 'São Paulo' AND ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6 <= 120
ORDER BY area_km2;",0
FT0032,Quais municípios de Rio Grande do Norte têm área menor ou igual a 300 km²?,Fácil,"SELECT mu.nm_mun, ROUND((ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6)::numeric, 2) AS area_km2
FROM municipio mu
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
WHERE uf.nm_uf = 'Rio Grande do Norte' AND ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6 <= 300
ORDER BY area_km2;",0
FT0033,Quais municípios de Paraná têm área menor ou igual a 150 km²?,Fácil,"SELECT mu.nm_mun, ROUND((ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6)::numeric, 2) AS area_km2
FROM municipio mu
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
WHERE uf.nm_uf = 'Paraná' AND ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6 <= 150
ORDER BY area_km2;",0
FT0034,Quais municípios de Mato Grosso do Sul têm área menor ou igual a 200 km²?,Fácil,"SELECT mu.nm_mun, ROUND((ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6)::numeric, 2) AS area_km2
FROM municipio mu
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
WHERE uf.nm_uf = 'Mato Grosso do Sul' AND ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6 <= 200
ORDER BY area_km2;",0
FT0035,Quais municípios de Goiás têm área menor ou igual a 150 km²?,Fácil,"SELECT mu.nm_mun, ROUND((ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6)::numeric, 2) AS area_km2
FROM municipio mu
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
WHERE uf.nm_uf = 'Goiás' AND ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6 <= 150
ORDER BY area_km2;",0
FT0036,Quais municípios de Santa Catarina têm área menor ou igual a 100 km²?,Fácil,"SELECT mu.nm_mun, ROUND((ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6)::numeric, 2) AS area_km2
FROM municipio mu
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
WHERE uf.nm_uf = 'Santa Catarina' AND ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6 <= 100
ORDER BY area_km2;",0
FT0037,Liste as escolas localizadas no município de Maceió.,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
WHERE mu.nm_mun = 'Maceió';",0
FT0038,Quais escolas estão localizadas no município de Belém?,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
WHERE mu.nm_mun = 'Belém';",0
FT0039,Liste as escolas localizadas no município de Teresina.,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
WHERE mu.nm_mun = 'Teresina';",0
FT0040,Quais escolas estão localizadas no município de Curitiba?,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
WHERE mu.nm_mun = 'Curitiba';",0
FT0041,Quais escolas estão localizadas no município de Salvador?,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
WHERE mu.nm_mun = 'Salvador';",0
FT0042,Liste as escolas localizadas no município de Belo Horizonte.,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
WHERE mu.nm_mun = 'Belo Horizonte';",0
FT0043,Quais escolas estão no território do município de Vitória?,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Intersects(mu.geometry, e.geometry)
WHERE mu.nm_mun = 'Vitória';",0
FT0044,Liste as escolas no território do município de Maceió.,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Intersects(mu.geometry, e.geometry)
WHERE mu.nm_mun = 'Maceió';",0
FT0045,Quais escolas estão no território do município de Campinas?,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Intersects(mu.geometry, e.geometry)
WHERE mu.nm_mun = 'Campinas';",0
FT0046,Liste as escolas no território do município de Teresina.,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Intersects(mu.geometry, e.geometry)
WHERE mu.nm_mun = 'Teresina';",0
FT0047,Quais escolas estão no território do município de João Pessoa?,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Intersects(mu.geometry, e.geometry)
WHERE mu.nm_mun = 'João Pessoa';",0
FT0048,Liste as escolas no território do município de Palmas.,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Intersects(mu.geometry, e.geometry)
WHERE mu.nm_mun = 'Palmas';",0
FT0049,Quais escolas estão dentro do município de Maceió?,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Within(e.geometry, mu.geometry)
WHERE mu.nm_mun = 'Maceió';",0
FT0050,Quais escolas estão dentro do município de Curitiba?,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Within(e.geometry, mu.geometry)
WHERE mu.nm_mun = 'Curitiba';",0
FT0051,Liste as escolas dentro do município de Teresina.,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Within(e.geometry, mu.geometry)
WHERE mu.nm_mun = 'Teresina';",0
FT0052,Liste as escolas dentro do município de Salvador.,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Within(e.geometry, mu.geometry)
WHERE mu.nm_mun = 'Salvador';",0
FT0053,Liste as escolas dentro do município de Rio de Janeiro.,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Within(e.geometry, mu.geometry)
WHERE mu.nm_mun = 'Rio de Janeiro';",0
FT0054,Quais escolas estão dentro do município de Contagem?,Fácil,"SELECT e.nm_entidade, e.cd_uf
FROM escola e
JOIN municipio mu ON ST_Within(e.geometry, mu.geometry)
WHERE mu.nm_mun = 'Contagem';",0
FT0055,Liste as escolas a no máximo 4 km do centro de Rio de Janeiro.,Fácil,"SELECT e.nm_entidade
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
WHERE ST_DWithin(e.geometry::geography, ST_SetSRID(ST_MakePoint(-43.2124, -22.8987), 4674)::geography, 4000);",0
FT0056,Liste as escolas a no máximo 20 km do centro de Goiânia.,Fácil,"SELECT e.nm_entidade
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
WHERE ST_DWithin(e.geometry::geography, ST_SetSRID(ST_MakePoint(-49.2653, -16.685), 4674)::geography, 20000);",0
FT0057,Liste as escolas a no máximo 5 km do centro de Belém.,Fácil,"SELECT e.nm_entidade
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
WHERE ST_DWithin(e.geometry::geography, ST_SetSRID(ST_MakePoint(-48.4928, -1.4774), 4674)::geography, 5000);",0
FT0058,Quais escolas estão a até 8 km do centro de Campo Grande?,Fácil,"SELECT e.nm_entidade
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
WHERE ST_DWithin(e.geometry::geography, ST_SetSRID(ST_MakePoint(-54.6623, -20.4856), 4674)::geography, 8000);",0
FT0059,Liste as escolas a no máximo 3 km do centro de Salvador.,Fácil,"SELECT e.nm_entidade
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
WHERE ST_DWithin(e.geometry::geography, ST_SetSRID(ST_MakePoint(-38.5017, -12.9722), 4674)::geography, 3000);",0
FT0060,Liste as escolas a no máximo 4 km do centro de Campinas.,Fácil,"SELECT e.nm_entidade
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
WHERE ST_DWithin(e.geometry::geography, ST_SetSRID(ST_MakePoint(-47.0771, -22.9147), 4674)::geography, 4000);",0
FT0061,Liste as escolas a no máximo 10 km do centro de Cuiabá.,Fácil,"SELECT e.nm_entidade
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
WHERE ST_DWithin(e.geometry::geography, ST_SetSRID(ST_MakePoint(-56.1026, -15.6185), 4674)::geography, 10000);",0
FT0062,Liste as escolas a no máximo 8 km do centro de Porto Alegre.,Fácil,"SELECT e.nm_entidade
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
WHERE ST_DWithin(e.geometry::geography, ST_SetSRID(ST_MakePoint(-51.2288, -30.0276), 4674)::geography, 8000);",0
FT0063,Liste as escolas a no máximo 10 km do centro de Curitiba.,Fácil,"SELECT e.nm_entidade
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
WHERE ST_DWithin(e.geometry::geography, ST_SetSRID(ST_MakePoint(-49.2888, -25.4206), 4674)::geography, 10000);",0
FT0064,Quais escolas estão a até 6 km do centro de João Pessoa?,Fácil,"SELECT e.nm_entidade
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
WHERE ST_DWithin(e.geometry::geography, ST_SetSRID(ST_MakePoint(-34.8708, -7.1341), 4674)::geography, 6000);",0
FT0065,Quais escolas estão a até 4 km do centro de São Paulo?,Fácil,"SELECT e.nm_entidade
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
WHERE ST_DWithin(e.geometry::geography, ST_SetSRID(ST_MakePoint(-46.6367, -23.547), 4674)::geography, 4000);",0
FT0066,Liste as escolas a no máximo 4 km do centro de Campo Grande.,Fácil,"SELECT e.nm_entidade
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
WHERE ST_DWithin(e.geometry::geography, ST_SetSRID(ST_MakePoint(-54.6658, -20.4835), 4674)::geography, 4000);",0
FT0067,Qual a área em km² de cada município de Mato Grosso do Sul?,Fácil,"SELECT mu.nm_mun, ROUND((ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6)::numeric, 2) AS area_km2
FROM municipio mu
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
WHERE uf.nm_uf = 'Mato Grosso do Sul'
ORDER BY area_km2 DESC;",0
FT0068,Qual a área em km² de cada município de Rio de Janeiro?,Fácil,"SELECT mu.nm_mun, ROUND((ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6)::numeric, 2) AS area_km2
FROM municipio mu
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
WHERE uf.nm_uf = 'Rio de Janeiro'
ORDER BY area_km2 DESC;",0
FT0069,Qual a área em km² de cada município de Goiás?,Fácil,"SELECT mu.nm_mun, ROUND((ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6)::numeric, 2) AS area_km2
FROM municipio mu
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
WHERE uf.nm_uf = 'Goiás'
ORDER BY area_km2 DESC;",0
FT0070,Qual a área em km² de cada município de Rio Grande do Norte?,Fácil,"SELECT mu.nm_mun, ROUND((ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6)::numeric, 2) AS area_km2
FROM municipio mu
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
WHERE uf.nm_uf = 'Rio Grande do Norte'
ORDER BY area_km2 DESC;",0
FT0071,Qual a área em km² de cada município de Tocantins?,Fácil,"SELECT mu.nm_mun, ROUND((ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6)::numeric, 2) AS area_km2
FROM municipio mu
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
WHERE uf.nm_uf = 'Tocantins'
ORDER BY area_km2 DESC;",0
FT0072,Qual a área em km² de cada município de Santa Catarina?,Fácil,"SELECT mu.nm_mun, ROUND((ST_Area(ST_Transform(mu.geometry, 5880)) / 1e6)::numeric, 2) AS area_km2
FROM municipio mu
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
WHERE uf.nm_uf = 'Santa Catarina'
ORDER BY area_km2 DESC;",0
MT0001,"Em Campinas, quais escolas com laboratório de educação profissional estão a até 3 km do centro do município?",Médio,"SELECT e.nm_entidade, mu.nm_mun
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
WHERE mu.nm_mun = 'Campinas' AND md.in_laboratorio_educ_prof = 1
  AND ST_DWithin(e.geometry::geography, ST_Centroid(mu.geometry)::geography, 3000);",0
MT0002,"Em Goiânia, quais escolas com água potável estão a até 5 km do centro do município?",Médio,"SELECT e.nm_entidade, mu.nm_mun
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
WHERE mu.nm_mun = 'Goiânia' AND md.in_agua_potavel = 1
  AND ST_DWithin(e.geometry::geography, ST_Centroid(mu.geometry)::geography, 5000);",0
MT0003,"Em Rio de Janeiro, quais escolas com parque infantil estão a até 6 km do centro do município?",Médio,"SELECT e.nm_entidade, mu.nm_mun
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
WHERE mu.nm_mun = 'Rio de Janeiro' AND md.in_parque_infantil = 1
  AND ST_DWithin(e.geometry::geography, ST_Centroid(mu.geometry)::geography, 6000);",0
MT0004,"Em Belém, quais escolas com parque infantil estão a até 20 km do centro do município?",Médio,"SELECT e.nm_entidade, mu.nm_mun
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
WHERE mu.nm_mun = 'Belém' AND md.in_parque_infantil = 1
  AND ST_DWithin(e.geometry::geography, ST_Centroid(mu.geometry)::geography, 20000);",0
MT0005,"Em João Pessoa, quais escolas com laboratório de educação profissional estão a até 10 km do centro do município?",Médio,"SELECT e.nm_entidade, mu.nm_mun
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
WHERE mu.nm_mun = 'João Pessoa' AND md.in_laboratorio_educ_prof = 1
  AND ST_DWithin(e.geometry::geography, ST_Centroid(mu.geometry)::geography, 10000);",0
MT0006,"Em Porto Alegre, quais escolas com auditório estão a até 12 km do centro do município?",Médio,"SELECT e.nm_entidade, mu.nm_mun
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
WHERE mu.nm_mun = 'Porto Alegre' AND md.in_auditorio = 1
  AND ST_DWithin(e.geometry::geography, ST_Centroid(mu.geometry)::geography, 12000);",0
MT0007,"Quais escolas com biblioteca em Curitiba, e a que distância em metros do centro do município?",Médio,"SELECT e.nm_entidade, mu.nm_mun,
       ROUND(ST_Distance(e.geometry::geography, ST_SetSRID(ST_MakePoint(-49.2747, -25.4313), 4674)::geography)::numeric, 2) AS dist_m
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
WHERE mu.nm_mun = 'Curitiba' AND md.in_biblioteca = 1
ORDER BY dist_m ASC;",0
MT0008,"Quais escolas com alimentação escolar em Fortaleza, e a que distância em metros do centro do município?",Médio,"SELECT e.nm_entidade, mu.nm_mun,
       ROUND(ST_Distance(e.geometry::geography, ST_SetSRID(ST_MakePoint(-38.5333, -3.749), 4674)::geography)::numeric, 2) AS dist_m
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
WHERE mu.nm_mun = 'Fortaleza' AND md.in_alimentacao = 1
ORDER BY dist_m ASC;",0
MT0009,"Quais escolas com parque infantil em Belo Horizonte, e a que distância em metros do centro do município?",Médio,"SELECT e.nm_entidade, mu.nm_mun,
       ROUND(ST_Distance(e.geometry::geography, ST_SetSRID(ST_MakePoint(-43.9421, -19.9094), 4674)::geography)::numeric, 2) AS dist_m
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
WHERE mu.nm_mun = 'Belo Horizonte' AND md.in_parque_infantil = 1
ORDER BY dist_m ASC;",0
MT0010,"Quais escolas com quadra de esportes em Porto Alegre, e a que distância em metros do centro do município?",Médio,"SELECT e.nm_entidade, mu.nm_mun,
       ROUND(ST_Distance(e.geometry::geography, ST_SetSRID(ST_MakePoint(-51.2227, -30.0407), 4674)::geography)::numeric, 2) AS dist_m
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
WHERE mu.nm_mun = 'Porto Alegre' AND md.in_quadra_esportes = 1
ORDER BY dist_m ASC;",0
MT0011,"Quais escolas com esgoto da rede pública em Goiânia, e a que distância em metros do centro do município?",Médio,"SELECT e.nm_entidade, mu.nm_mun,
       ROUND(ST_Distance(e.geometry::geography, ST_SetSRID(ST_MakePoint(-49.2348, -16.7001), 4674)::geography)::numeric, 2) AS dist_m
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
WHERE mu.nm_mun = 'Goiânia' AND md.in_esgoto_rede_publica = 1
ORDER BY dist_m ASC;",0
MT0012,"Quais escolas com biblioteca em Campo Grande, e a que distância em metros do centro do município?",Médio,"SELECT e.nm_entidade, mu.nm_mun,
       ROUND(ST_Distance(e.geometry::geography, ST_SetSRID(ST_MakePoint(-54.6686, -20.462), 4674)::geography)::numeric, 2) AS dist_m
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
JOIN municipio mu ON ST_Contains(mu.geometry, e.geometry)
WHERE mu.nm_mun = 'Campo Grande' AND md.in_biblioteca = 1
ORDER BY dist_m ASC;",0
MT0013,Quais escolas com refeitório estão a até 5 km de algum CRAS em Campo Grande?,Médio,"SELECT e.nm_entidade, c.nm_mun
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
JOIN cras c ON ST_DWithin(e.geometry::geography, c.geometry::geography, 5000)
WHERE c.nm_mun = 'Campo Grande' AND md.in_refeitorio = 1;",0
MT0014,Quais escolas com alimentação escolar estão a até 8 km de algum CREAS em Rio de Janeiro?,Médio,"SELECT e.nm_entidade, cr.nm_mun
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
JOIN creas cr ON ST_DWithin(e.geometry::geography, cr.geometry::geography, 8000)
WHERE cr.nm_mun = 'Rio de Janeiro' AND md.in_alimentacao = 1;",0
MT0015,Quais escolas com laboratório de ciências estão a até 3 km de algum CREAS em Teresina?,Médio,"SELECT e.nm_entidade, cr.nm_mun
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
JOIN creas cr ON ST_DWithin(e.geometry::geography, cr.geometry::geography, 3000)
WHERE cr.nm_mun = 'Teresina' AND md.in_laboratorio_ciencias = 1;",0
MT0016,Quais escolas com esgoto da rede pública estão a até 6 km de algum CREAS em Manaus?,Médio,"SELECT e.nm_entidade, cr.nm_mun
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
JOIN creas cr ON ST_DWithin(e.geometry::geography, cr.geometry::geography, 6000)
WHERE cr.nm_mun = 'Manaus' AND md.in_esgoto_rede_publica = 1;",0
MT0017,Quais escolas com quadra de esportes estão a até 4 km de algum CREAS em Belém?,Médio,"SELECT e.nm_entidade, cr.nm_mun
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
JOIN creas cr ON ST_DWithin(e.geometry::geography, cr.geometry::geography, 4000)
WHERE cr.nm_mun = 'Belém' AND md.in_quadra_esportes = 1;",0
MT0018,Quais escolas com alimentação escolar estão a até 3 km de algum CRAS em Campinas?,Médio,"SELECT e.nm_entidade, c.nm_mun
FROM escola e
JOIN microdados_ed_basica md ON e.cd_entidade = md.cd_entidade
JOIN cras c ON ST_DWithin(e.geometry::geography, c.geometry::geography, 3000)
WHERE c.nm_mun = 'Campinas' AND md.in_alimentacao = 1;",0
MT0019,"Para os municípios de Bahia, qual a área aproximada (km²) da região central de cada um?",Médio,"SELECT mu.nm_mun, ROUND((ST_Area(ST_Transform(ST_Intersection(mu.geometry, ST_Buffer(ST_Centroid(mu.geometry), 0.1)), 5880)) / 1e6)::numeric, 2) AS area_inter_km2
FROM municipio mu
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
WHERE uf.nm_uf = 'Bahia'
ORDER BY area_inter_km2 DESC;",0
MT0020,"Para os municípios de Maranhão, qual a área aproximada (km²) da região central de cada um?",Médio,"SELECT mu.nm_mun, ROUND((ST_Area(ST_Transform(ST_Intersection(mu.geometry, ST_Buffer(ST_Centroid(mu.geometry), 0.1)), 5880)) / 1e6)::numeric, 2) AS area_inter_km2
FROM municipio mu
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
WHERE uf.nm_uf = 'Maranhão'
ORDER BY area_inter_km2 DESC;",0
MT0021,"Para os municípios de Pará, qual a área aproximada (km²) da região central de cada um?",Médio,"SELECT mu.nm_mun, ROUND((ST_Area(ST_Transform(ST_Intersection(mu.geometry, ST_Buffer(ST_Centroid(mu.geometry), 0.1)), 5880)) / 1e6)::numeric, 2) AS area_inter_km2
FROM municipio mu
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
WHERE uf.nm_uf = 'Pará'
ORDER BY area_inter_km2 DESC;",0
MT0022,"Para os municípios de São Paulo, qual a área aproximada (km²) da região central de cada um?",Médio,"SELECT mu.nm_mun, ROUND((ST_Area(ST_Transform(ST_Intersection(mu.geometry, ST_Buffer(ST_Centroid(mu.geometry), 0.1)), 5880)) / 1e6)::numeric, 2) AS area_inter_km2
FROM municipio mu
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
WHERE uf.nm_uf = 'São Paulo'
ORDER BY area_inter_km2 DESC;",0
MT0023,"Para os municípios de Sergipe, qual a área aproximada (km²) da região central de cada um?",Médio,"SELECT mu.nm_mun, ROUND((ST_Area(ST_Transform(ST_Intersection(mu.geometry, ST_Buffer(ST_Centroid(mu.geometry), 0.1)), 5880)) / 1e6)::numeric, 2) AS area_inter_km2
FROM municipio mu
JOIN unidade_federativa uf ON mu.cd_uf = uf.cd_uf
WHERE uf.nm_uf = 'Sergipe'
ORDER BY area_inter_km2 DESC;",0
